%time,field.data
1569683677567791431,-3.339509683
1569683677567966003,-3.325811817
1569683677567974460,-2.082809562
1569683677568124346,-2.077868401
1569683677568130816,0.617794695
1569683677568315220,0.846153471
1569683677568327975,4.355630558
1569683677568540917,4.536170473
1569683677568546765,7.028244365
1569683677568861622,7.029201186
1569683677568881968,5.580267945
1569683677569068656,5.498550402
1569683677569079335,3.679623585
1569683677569242551,3.573514451
1569683677569249990,1.979655319
1569683677569370359,1.675241394
1569683677569375806,-0.466208552
1569683677569543548,-0.481628217
1569683677569555044,-3.049964276
1569683677569707912,-3.279318137
1569683677569715760,-6.088378638
1569683677569842032,-6.303566636
1569683677569849462,-7.924400454
1569683677570073626,-7.927504505
1569683677570081149,-7.737486422
1569683677570225664,-7.715274909
1569683677570231984,-7.057946166
1569683677570393292,-7.052890494
1569683677570400185,-6.453133812
1569683677570699907,-6.367303112
1569683677570705544,0.027322071
1569683677570849995,0.128149943
1569683677570858097,3.535413408
1569683677571031795,3.703300649
1569683677571037088,6.131475551
1569683677571162353,6.092846246
1569683677571168876,5.845816108
1569683677571438984,5.84409137
1569683677571449866,4.628091717
1569683677571575233,4.599447452
1569683677571583708,3.242020534
1569683677572048809,3.235102943
1569683677572056333,0.460091737
1569683677572197251,0.464428537
1569683677572202564,-0.624655379
1569683677572387665,-0.621084046
1569683677572398828,-3.205671036
1569683677572517580,-3.393531553
1569683677572525002,-6.135113603
1569683677572650292,-6.297901128
1569683677572656102,-7.263724964
1569683677572817755,-7.285733682
1569683677572825656,-6.907723799
1569683677573010207,-6.888572897
1569683677573017821,-6.211520759
1569683677573215156,-6.211041975
1569683677573219785,-4.581992245
1569683677573461898,-4.422087033
1569683677573469746,1.316287407
1569683677573601548,1.401226886
1569683677573608392,4.737130073
1569683677573724461,4.74687699
1569683677573731568,5.15850642
1569683677573871647,5.124562074
1569683677573879869,5.117012426
1569683677574018881,5.080761718
1569683677574026451,4.566867998
1569683677574254654,4.539227601
1569683677574263501,3.494456694
1569683677574422439,3.463136075
1569683677574426035,2.531170507
1569683677574544735,2.36015462
1569683677574550856,1.616529872
1569683677574816482,1.626051936
1569683677574829258,1.648425694
1569683677574953364,1.642955569
1569683677574963000,-1.734342816
1569683677575180894,-1.969518556
1569683677575189229,-4.967440765
1569683677575325644,-5.110570421
1569683677575329575,-5.623428944
1569683677575435809,-5.605259766
1569683677575448030,-4.943808179
1569683677575659487,-4.911950982
1569683677575665045,-4.844944124
1569683677575889801,-4.839594922
1569683677575897727,-4.677201373
1569683677576051727,-4.685038671
1569683677576058893,-2.051514747
1569683677576199112,-1.741864572
1569683677576208010,5.974323874
1569683677576342331,6.108697117
1569683677576351402,8.277994004
1569683677576479662,8.281857247
1569683677576490204,8.195729576
1569683677576586133,8.193376307
1569683677576591736,8.112396164
1569683677576802755,8.095969085
1569683677576817764,7.661492576
1569683677576947509,7.646105628
1569683677576956877,7.023251725
1569683677577079570,7.023820391
1569683677577089643,6.286059678
1569683677577220962,6.218988772
1569683677577226441,5.604014142
1569683677577427338,5.609906414
1569683677577439400,4.473155857
1569683677577653657,4.381131625
1569683677577659358,0.763349045
1569683677577797229,0.71825268
1569683677577806367,-2.563611844
1569683677577945507,-2.573275326
1569683677577952134,-3.879399955
1569683677578181694,-3.941541744
1569683677578203246,-3.249874691
1569683677578511837,-3.178730013
1569683677578533719,-2.546109541
1569683677578683084,-2.526079451
1569683677578687952,-1.882448064
1569683677578821255,-1.820527923
1569683677578824568,-1.353992944
1569683677579142082,-1.307515307
1569683677579149215,0.94789874
1569683677579470538,1.062982172
1569683677579476349,6.788107465
1569683677579707638,6.796703606
1569683677579718124,7.47523407
1569683677580063842,7.444275792
1569683677580070315,4.345772828
1569683677580370648,4.17567244
1569683677580375569,-2.1968161
1569683677580571841,-2.427004511
1569683677580579046,-4.352934751
1569683677580873668,-4.351958348
1569683677580883930,-3.80040438
1569683677581236902,-3.821488768
1569683677581252093,-3.190560251
1569683677581459794,-3.101828295
1569683677581472266,-1.350155549
1569683677581713455,-1.227260542
1569683677581725472,5.507174971
1569683677581951503,5.707958349
1569683677581963658,7.466187497
1569683677582245981,7.463987633
1569683677582250251,6.922017502
1569683677582440148,6.885252406
1569683677582452468,6.134119676
1569683677582988943,6.069254882
1569683677582998847,1.636059943
1569683677583232408,1.494960773
1569683677583247697,-3.043226341
1569683677583418749,-3.055381889
1569683677583425082,-5.644131977
1569683677583704209,-5.692496513
1569683677583717819,-5.128311256
1569683677583893382,-5.117923185
1569683677583906067,-4.111773288
1569683677584422935,-4.110596661
1569683677584427492,1.344481618
1569683677584808105,1.348870249
1569683677584821277,3.204585145
1569683677584999322,3.199447951
1569683677585007261,2.435009197
1569683677585196146,2.369908859
1569683677585205871,1.480067649
1569683677585322838,1.3997596
1569683677585337556,-0.334815569
1569683677585632230,-0.462304076
1569683677585650364,-3.315740516
1569683677585839229,-3.483927625
1569683677585856075,-4.65057061
1569683677586033853,-4.649015477
1569683677586050843,-3.718624031
1569683677586265157,-3.614943268
1569683677586268271,3.103175792
1569683677586400955,3.131578146
1569683677586411455,3.93145717
1569683677586589376,3.851666357
1569683677586600327,3.139374582
1569683677586707166,3.13611264
1569683677586711006,3.040722979
1569683677586800288,3.033499966
1569683677586807766,3.010992371
1569683677586980663,3.010992371
1569683677586986968,2.813069606
1569683677587173325,2.813766478
1569683677587180268,1.933688228
1569683677587369084,1.855375281
1569683677587372594,0.390296819
1569683677587557338,0.250286263
1569683677587572945,-2.126876772
1569683677587721760,-2.205798429
1569683677587736770,-2.522538713
1569683677587877917,-2.524943456
1569683677587885021,-1.263687636
1569683677588060725,-1.242912324
1569683677588066751,1.381231422
1569683677588245021,1.558754593
1569683677588251208,3.139470947
1569683677588464628,3.099185741
1569683677588473823,2.768589688
1569683677588720618,2.768589688
1569683677588724376,2.750915927
1569683677589094880,2.750224797
1569683677589098240,1.121667608
1569683677589365950,1.13101041
1569683677589369375,-3.959471044
1569683677589743331,-3.946895151
1569683677589754530,-3.499735914
1569683677590022275,-3.48417651
1569683677590027048,3.888405109
1569683677590528872,3.839383221
1569683677590532344,2.724154697
1569683677590861405,2.699073935
1569683677590880756,0.252478032
1569683677591047873,0.233456383
1569683677591086280,-3.252592961
1569683677591223053,-3.237239389
1569683677591242004,-3.260155998
1569683677591424735,-3.268049387
1569683677591434051,-2.412413536
1569683677591651921,-2.237261995
1569683677591666828,3.28935216
1569683677591820063,3.277433259
1569683677591831843,2.442269324
1569683677592124390,2.430819216
1569683677592135701,2.750779203
1569683677592445997,2.708667261
1569683677592457800,0.848699305
1569683677592698786,0.852651439
1569683677592719437,-3.307782437
1569683677592960302,-3.291920499
1569683677592971793,-3.155272213
1569683677593225133,-3.092679355
1569683677593243185,3.589836266
1569683677593443993,3.810386473
1569683677593452871,6.277029574
1569683677593673824,6.280543668
1569683677593682163,5.497987263
1569683677593901927,5.465576705
1569683677593915223,4.672936799
1569683677594119739,4.594626362
1569683677594125174,1.493843471
1569683677594455447,1.474604345
1569683677594461696,-1.910038482
1569683677594726294,-2.004949376
1569683677594732239,-2.186609588
1569683677594954806,-2.172305869
1569683677594973309,0.169459078
1569683677595214235,0.38954492
1569683677595221163,4.411990807
1569683677595344897,4.438753073
1569683677595365884,4.320779321
1569683677595559420,4.321386708
1569683677595567383,3.80813445
1569683677595663096,3.792065181
1569683677595668438,1.70169181
1569683677595787419,1.703115524
1569683677595796791,1.141159561
1569683677595879110,1.178890307
1569683677595883468,0.033620731
1569683677596071738,-0.146387654
1569683677596089677,-2.182865563
1569683677596205592,-2.61121727
1569683677596222938,-4.518153274
1569683677596372207,-4.653851045
1569683677596383894,-4.786045216
1569683677596504899,-4.68210551
1569683677596518092,-3.512265246
1569683677596709450,-3.540116889
1569683677596716786,-3.543080858
1569683677596845844,-3.524085412
1569683677596854553,-2.835059174
1569683677596957438,-2.832243937
1569683677596965543,-2.322038679
1569683677597116959,-2.235924191
1569683677597125708,-0.251090639
1569683677597243348,-0.163846226
1569683677597250127,3.343456566
1569683677597365885,3.524135552
1569683677597372837,4.31828475
1569683677597554691,4.316742004
1569683677597561629,4.656818208
1569683677597906220,4.676750061
1569683677597912632,4.335272846
1569683677598161633,4.331946489
1569683677598169973,1.884273169
1569683677598299017,1.781379433
1569683677598304671,-0.666208762
1569683677598459911,-0.707509987
1569683677598467274,-3.596749087
1569683677598633826,-3.706924633
1569683677598639320,-4.103077966
1569683677598780108,-4.020630756
1569683677598787293,-3.094712495
1569683677598894409,-3.075784361
1569683677598900699,-2.732091791
1569683677598999466,-2.726761281
1569683677599005638,-2.273098844
1569683677599104948,-2.270644467
1569683677599111091,-1.651070362
1569683677599245397,-1.650395565
1569683677599253248,-0.15451529
1569683677599361517,-0.153923019
1569683677599380323,2.829979273
1569683677599529392,2.888954318
1569683677599536431,4.860553349
1569683677599690435,4.860377717
1569683677599699278,5.142787683
1569683677599816026,5.156251484
1569683677599830408,4.955491728
1569683677599927355,4.954421237
1569683677599933256,4.748852536
1569683677600034429,4.682287798
1569683677600050444,3.592235781
1569683677600268868,3.446899845
1569683677600272989,1.492773672
1569683677600397168,1.331958632
1569683677600400705,-2.16193663
1569683677600601211,-2.330915641
1569683677600607497,-3.688038085
1569683677600774262,-3.707894186
1569683677600788525,-3.206198807
1569683677600899719,-3.216875152
1569683677600913192,-3.069101266
1569683677601035510,-3.066463012
1569683677601040963,-2.779359168
1569683677601164883,-2.741593308
1569683677601170977,-2.186055851
1569683677601982281,-2.111151996
1569683677601985462,2.252416413
1569683677601994576,2.306187084
1569683677602001477,4.381950098
1569683677602012816,4.405603418
1569683677602018813,4.407836085
1569683677602022785,4.413967067
1569683677602043694,4.320557202
1569683677602129166,4.316380447
1569683677602140129,4.0829977
1569683677602238261,4.031147278
1569683677602243882,2.341129946
1569683677602387128,2.186115576
1569683677602392763,0.666874906
1569683677602538795,0.52501621
1569683677602552780,-0.780484763
1569683677602669439,-0.756743078
1569683677602675118,-2.609541071
1569683677602921437,-2.726988772
1569683677602935752,-2.872228167
1569683677603097700,-2.81085352
1569683677603115391,-2.302672119
1569683677603264169,-2.299986292
1569683677603278252,-1.752046587
1569683677603410793,-1.735236997
1569683677603422408,-1.292759012
1569683677603862986,-1.279911551
1569683677603871865,-0.752652049
1569683677604094387,-0.73868358
1569683677604106271,-1.436189937
1569683677604260122,-1.410880103
1569683677604277960,0.654387133
1569683677604421582,0.730609459
1569683677604437838,1.587647359
1569683677604570298,1.589418982
1569683677604604836,1.495630728
1569683677604841903,1.496400991
1569683677604847926,1.204613221
1569683677605011530,1.199502104
1569683677605020402,0.756173906
1569683677605178032,0.758333368
1569683677605187037,0.38812709
1569683677605488992,0.394223279
1569683677605495971,-0.202851096
1569683677605771090,-0.262959682
1569683677605779615,-2.113431655
1569683677605948840,-2.373740445
1569683677605952324,-4.143001516
1569683677606151517,-4.048093531
1569683677606158557,-1.662730509
1569683677606295839,-1.638445914
1569683677606305232,-0.468453799
1569683677606423669,-0.429440105
1569683677606432604,-0.904666825
1569683677606591332,-0.978925497
1569683677606600028,-1.801986102
1569683677606740037,-1.850098474
1569683677606743813,-2.118665671
1569683677606841328,-2.123476477
1569683677606857536,-2.359704899
1569683677607013270,-2.360524003
1569683677607024675,-1.945946831
1569683677607221161,-1.934668464
1569683677607229312,0.694767823
1569683677607421543,0.757112322
1569683677607428041,2.879870525
1569683677607793381,2.831213776
1569683677607801483,2.37787875
1569683677608264211,2.410535389
1569683677608273232,-1.261997045
1569683677608517203,-1.456674169
1569683677608532457,-4.496057957
1569683677608729794,-4.487877979
1569683677608736172,-4.002610718
1569683677608919968,-4.000732274
1569683677608926332,-3.683593058
1569683677609151449,-3.644289338
1569683677609165264,0.291898401
1569683677609868453,0.543614328
1569683677609880204,4.461672283
1569683677610302287,4.427382014
1569683677610310787,1.88477903
1569683677610489403,1.885394896
1569683677610497253,-0.267555435
1569683677611525283,-0.388699144
1569683677611533629,-2.685844351
1569683677611908048,-2.719448309
1569683677611917321,-0.889248385
1569683677612100336,-0.788871615
1569683677612107167,2.449247554
1569683677612380364,2.525373077
1569683677612387953,2.713194238
1569683677612535564,2.69453581
1569683677612541944,2.689582679
1569683677612662877,2.695164659
1569683677612699788,2.604727432
1569683677612800297,2.609978833
1569683677612809270,2.226967864
1569683677612946369,2.148933387
1569683677612954820,1.320402324
1569683677613149433,1.306716251
1569683677613157654,-0.1489501
1569683677613269911,-0.106420682
1569683677613277562,3.298262838
1569683677613409074,3.535507435
1569683677613425451,5.958668575
1569683677613510176,6.009485082
1569683677613524596,4.805240428
1569683677613654103,4.738071074
1569683677613662748,3.415010837
1569683677613840862,3.342495833
1569683677613847653,0.416802823
1569683677614073687,0.319408017
1569683677614081957,-0.626088798
1569683677614868901,-0.527016584
1569683677614883405,0.793240635
1569683677615152568,0.779645018
1569683677615166866,0.585321034
1569683677615403522,0.495573022
1569683677615412340,-2.345842926
1569683677615627930,-2.404051985
1569683677615632018,-2.694174026
1569683677615786897,-2.691215071
1569683677615790900,-2.348785657
1569683677615974955,-2.301137715
1569683677615986672,-0.395895241
1569683677616156552,-0.221537773
1569683677616167028,3.073472136
1569683677616317838,3.072399797
1569683677616329068,3.171661783
1569683677616484656,3.172297107
1569683677616494023,2.931238587
1569683677616772446,2.925138416
1569683677616777487,2.51657818
1569683677616878344,2.517780401
1569683677616881259,1.848766291
1569683677617026349,1.845168323
1569683677617040805,0.360757234
1569683677617164529,0.337129719
1569683677617178775,-1.076547304
1569683677617529838,-1.185772849
1569683677617534000,-3.261999857
1569683677617695613,-3.334340795
1569683677617699072,-4.183829154
1569683677617837717,-4.185349703
1569683677617840988,-4.287642846
1569683677617922887,-4.266099034
1569683677617935815,-4.106126675
1569683677618028252,-4.114824068
1569683677618040221,-3.813380486
1569683677618241961,-3.750931535
1569683677618253725,-2.301812484
1569683677618497010,-2.261984385
1569683677618501100,2.841355836
1569683677618596767,2.87733049
1569683677618622373,3.825994984
1569683677618750356,3.808287935
1569683677618758384,3.296187162
1569683677618916696,3.261991444
1569683677618919688,2.022203017
1569683677619171807,1.977389557
1569683677619195213,1.555573998
1569683677619340211,1.582519043
1569683677619368455,1.733618642
1569683677619464356,1.714847813
1569683677619480174,1.155692263
1569683677619682189,1.154891001
1569683677619694525,-0.084770364
1569683677619956379,-0.15971982
1569683677619960433,-0.269920989
1569683677620071325,-0.260286699
1569683677620083059,0.154063894
1569683677620211711,0.118982287
1569683677620215868,-0.48672758
1569683677620549144,-0.54960124
1569683677620565215,-1.81731712
1569683677620720408,-1.8362049
1569683677620757331,-1.827045755
1569683677621049142,-1.826005546
1569683677621056077,-1.367050018
1569683677621261362,-1.351323857
1569683677621268614,1.40261517
1569683677621431894,1.437234602
1569683677621444023,2.826842097
1569683677621817565,2.827129695
1569683677621831974,2.595357935
1569683677621964583,2.588640828
1569683677621972010,2.108426506
1569683677622058679,2.107873658
1569683677622066276,1.635342216
1569683677622119300,1.578866048
1569683677622215165,1.578324226
1569683677622224037,1.522539261
1569683677622330141,1.521814714
1569683677622333392,1.087004308
1569683677622494771,1.083803
1569683677622503791,0.059725625
1569683677622732720,-0.026668912
1569683677622739600,-1.263861951
1569683677623068857,-1.270420672
1569683677623080451,-1.916142279
1569683677623397314,-1.957685752
1569683677623403152,-1.699173797
1569683677623533158,-1.683907645
1569683677623537962,1.208236065
1569683677624025565,1.248765804
1569683677624036225,3.444722052
1569683677624187979,3.45717147
1569683677624196414,3.703698601
1569683677624359850,3.710160843
1569683677624372254,3.246366264
1569683677624501633,3.249620091
1569683677624511966,2.118004762
1569683677624749044,2.119629044
1569683677624756226,0.126667954
1569683677624990433,0.110895521
1569683677624995682,-1.970200101
1569683677625471959,-1.974586202
1569683677625489879,-1.995173067
1569683677625615855,-1.995575719
1569683677625623584,0.143138892
1569683677625776027,0.159582352
1569683677625783366,1.45782473
1569683677625936883,1.45181786
1569683677625945028,2.061891635
1569683677626066314,2.05544326
1569683677626075273,1.860928284
1569683677626208390,1.816941312
1569683677626216439,1.372463664
1569683677626379544,1.353954481
1569683677626389742,0.875757545
1569683677626564076,0.808714986
1569683677626571353,-0.750984622
1569683677626698235,-0.772502742
1569683677626711729,-1.548938258
1569683677627274752,-1.553178662
1569683677627281209,0.20394396
1569683677627461155,0.229263774
1569683677627467547,1.137552366
1569683677627611882,1.123961739
1569683677627634381,1.140603404
1569683677627823136,1.11509712
1569683677627829446,0.302932848
1569683677627975751,0.306778559
1569683677627984831,-0.627013292
1569683677628126209,-0.635701225
1569683677628132336,-0.681656153
1569683677628270731,-0.684613124
1569683677628281230,-0.681637458
1569683677628406547,-0.677283635
1569683677628411047,0.304495221
1569683677628552247,0.312052059
1569683677628564129,1.57469337
1569683677628706987,1.57469337
1569683677628714533,2.625591954
1569683677628788243,2.627642313
1569683677628964977,2.667017207
1569683677628971848,2.778757461
1569683677629210346,2.78423781
1569683677629217565,1.602508856
1569683677629373389,1.595148352
1569683677629379777,-1.765425436
1569683677629547143,-1.922219282
1569683677629552300,-4.277761766
1569683677629706455,-4.431926152
1569683677629720943,-5.456932886
1569683677629867746,-5.433774125
1569683677629877576,-5.311713602
1569683677630025746,-5.302267594
1569683677630029944,-4.666846485
1569683677630125552,-4.650769802
1569683677630139191,-2.048619862
1569683677630783874,-2.007417835
1569683677630797077,5.570618218
1569683677631099598,5.598746323
1569683677631105905,2.97155806
1569683677631412279,2.90972994
1569683677631419392,-0.043881763
1569683677631629465,-0.163867485
1569683677631635107,-4.991035206
1569683677631814668,-5.010131355
1569683677631822069,-6.551681849
1569683677631957020,-6.51904159
1569683677631964621,-5.041730224
1569683677632093474,-5.046980916
1569683677632101079,-4.952676497
1569683677632219075,-4.894058076
1569683677632227322,-3.992608226
1569683677632481458,-3.955685989
1569683677632491674,-3.129456176
1569683677632765105,-3.119747566
1569683677632774134,1.002882006
1569683677633016683,1.225811477
1569683677633020302,5.285064106
1569683677633207818,5.433252128
1569683677633213669,6.678770992
1569683677633376958,6.668518657
1569683677633384247,6.355117876
1569683677633552731,6.348056123
1569683677633569327,5.800688118
1569683677633675130,5.800689052
1569683677633692063,5.050127037
1569683677633893592,4.940935653
1569683677633899490,2.848492651
1569683677634005850,2.60174637
1569683677634021808,0.640307999
1569683677634172128,0.468602299
1569683677634177560,-1.352954446
1569683677634318485,-1.344971809
1569683677634323970,-3.805601226
1569683677634509878,-3.895196481
1569683677634515332,-6.298816972
1569683677634662168,-6.410286058
1569683677634670145,-6.663552723
1569683677634763455,-6.62595083
1569683677634770570,-6.659315407
1569683677634938597,-6.636961554
1569683677634944939,-6.2874527
1569683677635108080,-6.234941059
1569683677635125298,-5.45034593
1569683677635304511,-5.443572154
1569683677635312231,-4.573077915
1569683677635456686,-4.512754897
1569683677635463693,-0.561041292
1569683677635612716,-0.391034762
1569683677635622045,2.720390947
1569683677635753817,2.727587224
1569683677635774846,5.707714282
1569683677636006571,5.794906742
1569683677636014996,6.635986859
1569683677636311101,6.605722666
1569683677636319340,5.554251772
1569683677636504839,5.522833381
1569683677636515124,4.257941226
1569683677636782658,4.257364253
1569683677636792914,2.320705711
1569683677637005634,2.313873677
1569683677637024790,-2.053361119
1569683677637241680,-2.169256878
1569683677637248688,-6.694020461
1569683677637559193,-6.646783453
1569683677637565122,-5.704851999
1569683677637802686,-5.622136458
1569683677637808235,-4.256397284
1569683677638180857,-4.171061191
1569683677638195399,0.103048475
1569683677638382209,0.147423456
1569683677638396399,6.211477822
1569683677638614037,6.296743032
1569683677638637830,7.332151877
1569683677638824270,7.315786967
1569683677638841330,6.030777426
1569683677639025726,6.028222542
1569683677639041096,4.486841059
1569683677639187948,4.371752803
1569683677639201955,1.724512336
1569683677639337331,1.707684886
1569683677639344629,-1.632235966
1569683677639556413,-1.83604517
1569683677639570701,-5.216544961
1569683677639700301,-5.226821213
1569683677639717573,-6.871378219
1569683677639897515,-6.912151442
1569683677639913647,-6.933275702
1569683677640034610,-6.931404456
1569683677640051502,-5.195527944
1569683677640199168,-5.081086576
1569683677640211759,-4.080883301
1569683677640356216,-4.081219717
1569683677640369835,-2.565058901
1569683677640513397,-2.40451062
1569683677640523191,1.006294819
1569683677640601465,1.040076559
1569683677640612676,3.73643256
1569683677640747321,3.753479169
1569683677640750642,5.340524624
1569683677640920817,5.363665042
1569683677640927743,6.879664238
1569683677641099637,6.855901557
1569683677641105959,8.514026314
1569683677641212026,8.447110068
1569683677641218578,6.900822751
1569683677641335221,6.863422476
1569683677641341345,5.932779255
1569683677641778140,5.898985509
1569683677641785360,3.61451309
1569683677641908806,3.618322649
1569683677641918184,2.49191101
1569683677642066969,2.450687444
1569683677642072831,1.237488502
1569683677642233736,1.109115609
1569683677642242534,-0.794874202
1569683677642418950,-0.966888878
1569683677642425206,-4.035501009
1569683677642568170,-4.232085399
1569683677642576212,-7.291872955
1569683677642681925,-7.496012153
1569683677642689663,-7.41875532
1569683677642782933,-7.303926459
1569683677642786232,-4.916451161
1569683677643010712,-4.788921872
1569683677643016927,-2.171473401
1569683677643203989,-2.092697294
1569683677643211766,0.212316508
1569683677643325481,0.2716217
1569683677643331614,1.304283889
1569683677643769432,1.350822891
1569683677643775816,2.835398462
1569683677643954513,2.859179679
1569683677643962016,1.645256744
1569683677644082014,1.580079626
1569683677644088369,0.675853042
1569683677644283050,0.63943721
1569683677644291230,0.150998044
1569683677644381806,0.15094243
1569683677644388573,-0.316265848
1569683677644508158,-0.35481517
1569683677644515522,-1.007747286
1569683677644785215,-1.011750033
1569683677644792595,-2.190830098
1569683677644940212,-2.198219796
1569683677644946441,-2.454486575
1569683677645061969,-2.455706191
1569683677645069095,-2.605926209
1569683677645272124,-2.613444455
1569683677645277901,-2.681816413
1569683677645400195,-2.682107422
1569683677645406339,-2.596065868
1569683677645624338,-2.595899097
1569683677645630336,-2.452772748
1569683677646178816,-2.452036539
1569683677646185013,-1.546335082
1569683677646349005,-1.553767977
1569683677646358083,4.059618729
1569683677646518438,4.069818856
1569683677646525381,6.136493191
1569683677646700792,6.184930665
1569683677646708451,5.349742662
1569683677646857268,5.302898458
1569683677646864217,3.408430008
1569683677647014047,3.346384969
1569683677647022063,1.960677265
1569683677647258940,1.977195107
1569683677647265241,1.043110487
1569683677647399148,1.039190554
1569683677647406856,-0.240616374
1569683677647756876,-0.36025274
1569683677647765342,-4.983482971
1569683677647905416,-5.002545914
1569683677647910580,-7.515726362
1569683677648071953,-7.493553295
1569683677648081653,-6.398302793
1569683677648412885,-6.33470849
1569683677648420782,-5.035479629
1569683677648545988,-5.029939843
1569683677648553763,-0.246338531
1569683677648727969,-0.071695493
1569683677648735573,3.320832913
1569683677648857064,3.527700874
1569683677648867134,5.104854853
1569683677649478852,5.268234187
1569683677649488135,5.980613743
1569683677649655199,5.95582497
1569683677649664632,3.955518197
1569683677649836125,3.849607429
1569683677649843779,1.816667724
1569683677649987753,1.798821635
1569683677649994258,-1.595062768
1569683677650122421,-1.82035971
1569683677650130588,-4.168903322
1569683677650433688,-4.194152951
1569683677650442050,-7.612895739
1569683677650765872,-7.648074729
1569683677650779599,-4.757921638
1569683677650885067,-4.720769377
1569683677650907122,-3.945628131
1569683677650980482,-3.9279198
1569683677650993690,-3.716596511
1569683677651066098,-3.715431883
1569683677651080834,-3.044091892
1569683677651146952,-2.953481457
1569683677651172145,-2.546340285
1569683677651310753,-2.497613036
1569683677651318056,-2.246434089
1569683677651425838,-2.175290262
1569683677651445628,-0.678739318
1569683677651530215,-0.648644701
1569683677651546901,1.156099608
1569683677651663668,1.400264911
1569683677651670354,3.933322566
1569683677651855089,3.949900163
1569683677651869804,6.249695704
1569683677651962516,6.36567456
1569683677651970005,7.044721492
1569683677652104721,7.031346812
1569683677652110658,6.481630855
1569683677652215531,6.475685203
1569683677652223085,5.653178485
1569683677652353467,5.581180577
1569683677652366966,4.888047065
1569683677652483418,4.890122401
1569683677652497559,3.984379129
1569683677652665279,3.990341773
1569683677652705003,2.701820504
1569683677652839074,2.714876161
1569683677652846963,0.609432569
1569683677653004050,0.409230737
1569683677653011178,-2.313861003
1569683677653141005,-2.332734937
1569683677653147598,-6.303566636
1569683677653348767,-6.333825439
1569683677653358907,-8.026844108
1569683677653574071,-8.06561015
1569683677653590691,-7.423182004
1569683677653706134,-7.392987666
1569683677653712498,-6.535526586
1569683677653866047,-6.533799185
1569683677653872448,-3.651847157
1569683677654012479,-3.391267045
1569683677654027718,1.887034402
1569683677654135734,1.908268041
1569683677654143446,4.467310155
1569683677654242523,4.477732998
1569683677654249163,6.159103088
1569683677654360383,6.113036707
1569683677654364945,5.911750821
1569683677654466982,5.92042377
1569683677654473588,5.493055558
1569683677654614561,5.455486084
1569683677654630535,4.773653772
1569683677654758347,4.743835768
1569683677654764071,3.695394085
1569683677654902791,3.67680536
1569683677654919283,2.558812735
1569683677655044502,2.555898321
1569683677655050736,1.246824312
1569683677655700229,1.126871929
1569683677655708244,-1.363291599
1569683677655950239,-1.531347368
1569683677655953233,-7.263724964
1569683677656536305,-7.285733682
1569683677656544241,-5.611513888
1569683677656728525,-5.604638579
1569683677656735447,1.667790799
1569683677656916918,1.74493631
1569683677656923038,4.155181097
1569683677657002003,4.174198087
1569683677657013824,5.20438194
1569683677657236761,5.226909124
1569683677657242887,4.177662604
1569683677657784203,4.140870433
1569683677657792332,2.015043886
1569683677658041732,2.015952627
1569683677658055718,0.798138198
1569683677658263790,0.780274653
1569683677658279550,-3.367848716
1569683677658393698,-3.416790216
1569683677658401865,-5.817013588
1569683677658506798,-5.817418152
1569683677658514121,-5.193209272
1569683677659197955,-5.157266119
1569683677659219587,-4.677201373
1569683677659481177,-4.685038671
1569683677659486763,5.664822111
1569683677659704786,5.974323874
1569683677659720779,8.192592038
1569683677659848980,8.193931271
1569683677659864406,7.919613374
1569683677659979622,7.899106946
1569683677659987057,7.399891637
1569683677660121366,7.362115918
1569683677660127673,6.768793367
1569683677660271037,6.708762964
1569683677660289530,5.851717556
1569683677660441746,5.788718012
1569683677660446628,4.673171626
1569683677660585058,4.678774333
1569683677660597099,1.778881344
1569683677660764194,1.72841275
1569683677660776194,-2.031671651
1569683677660950068,-2.047524621
1569683677660954011,-3.879399955
1569683677661080005,-3.941541744
1569683677661085405,-3.433913249
1569683677661310310,-3.422755139
1569683677661314284,-3.014841703
1569683677661442606,-2.990544107
1569683677661451856,-2.423025625
1569683677661576859,-2.373261438
1569683677661584713,-2.047849179
1569683677661722233,-2.043802221
1569683677661733260,-1.590415082
1569683677661838559,-1.538887989
1569683677661844698,-0.947024123
1569683677661967644,-0.866064875
1569683677661977874,1.062982172
1569683677662461388,1.325185526
1569683677662468302,6.776361082
1569683677662610157,6.772627943
1569683677662618982,7.733523007
1569683677662845707,7.729187712
1569683677662851858,7.141362462
1569683677663093645,7.065324264
1569683677663099270,4.345772828
1569683677663313348,4.17567244
1569683677663318536,0.993248426
1569683677663420437,0.76617885
1569683677663425124,-1.950310362
1569683677663538166,-2.168642529
1569683677663545133,-4.582650163
1569683677663688843,-4.741653186
1569683677663697240,-4.97391354
1569683677663844072,-4.995154744
1569683677663860090,-4.079544486
1569683677664004102,-4.216304444
1569683677664012687,-3.765175717
1569683677664128455,-3.764150105
1569683677664137951,-3.994503121
1569683677664622474,-4.019263804
1569683677664629639,-3.391881758
1569683677664644471,-3.39534754
1569683677664648812,-2.596248572
1569683677664655014,-2.596322666
1569683677664689001,-2.150022175
1569683677664692338,-2.084484154
1569683677664705300,-1.883025693
1569683677664707999,-1.844135163
1569683677664746605,-1.157424238
1569683677664750278,-0.997563446
1569683677664768135,2.137351029
1569683677669208317,2.274798945
1569683677669213552,5.507174971
1569683677669219171,5.707958349
1569683677669223485,7.136206957
1569683677669226921,7.136461502
1569683677669230381,7.454921971
1569683677669295832,7.454318895
1569683677669300620,7.047413567
